Source Label,Source,Tweet Id,Created at,Text,Post Url,Target Label,Target,Target Tweet,Tweet Type
sheashellaaaa,sheashellaaaa,1618072452382457856,2023-01-25 09:25:09,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/sheashellaaaa/status/1618072452382457856,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
lopasarah1,lopasarah1,1618072618380460034,2023-01-25 09:25:49,RT @SPOTV_Indonesia: #BWF | 💬Komentar Minions yang sukses melaju ke babak selanjutnya dari #IndonesiaMasters2023 setelah tumbangkan pasanga…,https://twitter.com/lopasarah1/status/1618072618380460034,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617863081715208193,Retweet
arnsynzr_,arnsynzr_,1618073096199745538,2023-01-25 09:27:43,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/arnsynzr_/status/1618073096199745538,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
arnsynzr_,arnsynzr_,1618073111160840194,2023-01-25 09:27:46,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/arnsynzr_/status/1618073111160840194,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
EnneAints,EnneAints,1618073220422455298,2023-01-25 09:28:12,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/EnneAints/status/1618073220422455298,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
piyooootamaa,piyooootamaa,1618073804496048128,2023-01-25 09:30:32,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩The Daddies yang sukses melaju ke babak 16 besar #IndonesiaMasters usai tumbangkan pasangan Jepang…,https://twitter.com/piyooootamaa/status/1618073804496048128,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617890585117102080,Retweet
MuhammadFaezee,MuhammadFaezee,1618073888705110017,2023-01-25 09:30:52,"RT @TeamMsia: #IndonesiaMasters2023 | #MD

Rd1
Aaron Chia/Soh Wooi Yik 🇲🇾
21-14, 21-9
Boon Xin Yuan/Wong Tien Ci 🇲🇾

Kita mulakan pagi ini…",https://twitter.com/MuhammadFaezee/status/1618073888705110017,TeamMsia,TeamMsia,https://twitter.com/TeamMsia/status/1618059785764753408,Retweet
emiliajuntak,emiliajuntak,1618074248479932416,2023-01-25 09:32:17,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/emiliajuntak/status/1618074248479932416,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
nsolehah_,nsolehah_,1618074375458279426,2023-01-25 09:32:48,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/nsolehah_/status/1618074375458279426,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
ShashaNajiha,ShashaNajiha,1618074415618748416,2023-01-25 09:32:57,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/ShashaNajiha/status/1618074415618748416,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
heroeschampion,heroeschampion,1618074570547949572,2023-01-25 09:33:34,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/heroeschampion/status/1618074570547949572,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
forvita,forvita,1618074572263391232,2023-01-25 09:33:35,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩The Daddies yang sukses melaju ke babak 16 besar #IndonesiaMasters usai tumbangkan pasangan Jepang…,https://twitter.com/forvita/status/1618074572263391232,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617890585117102080,Retweet
nuyumirmo,nuyumirmo,1618074597680885761,2023-01-25 09:33:41,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/nuyumirmo/status/1618074597680885761,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
akiir17,akiir17,1618074729281384449,2023-01-25 09:34:12,"RT @BadmintonLive1: [RESULT] #IndonesiaMasters2023

MD - R32
Sabar Karyaman Gutama/Moh Reza Pahlevi Isfahani vs Ruben Jille/Ties Van Der Le…",https://twitter.com/akiir17/status/1618074729281384449,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617824111518179332,Retweet
acstwfy,acstwfy,1618074741415477255,2023-01-25 09:34:15,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/acstwfy/status/1618074741415477255,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
craigansibin,craigansibin,1618075118558924800,2023-01-25 09:35:45,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/craigansibin/status/1618075118558924800,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
nfriska14,nfriska14,1618075352462675969,2023-01-25 09:36:41,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/nfriska14/status/1618075352462675969,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
linna_milan407,linna_milan407,1618075621401448448,2023-01-25 09:37:45,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/linna_milan407/status/1618075621401448448,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
pwinchessyana,pwinchessyana,1618075836942520321,2023-01-25 09:38:36,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/pwinchessyana/status/1618075836942520321,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
MAShuttlehearts,MAShuttlehearts,1618076542449647617,2023-01-25 09:41:24,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/MAShuttlehearts/status/1618076542449647617,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
AlifahRazak,AlifahRazak,1618076954061844481,2023-01-25 09:43:02,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/AlifahRazak/status/1618076954061844481,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
duniahiburan90,duniahiburan90,1618077079693832196,2023-01-25 09:43:32,RT @RCTIPlus: Saksikan perjuangan atlet badminton Indonesia untuk meraih juara di hari ke-2 #IndonesiaMasters2023. Dapatkan juga info lengk…,https://twitter.com/duniahiburan90/status/1618077079693832196,RCTIPlus,RCTIPlus,https://twitter.com/RCTIPlus/status/1618037920908066820,Retweet
incredibleper,incredibleper,1618077196484243456,2023-01-25 09:44:00,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/incredibleper/status/1618077196484243456,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
zulaikhadbh_,zulaikhadbh_,1618077430295695360,2023-01-25 09:44:56,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/zulaikhadbh_/status/1618077430295695360,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
Ekajelah,Ekajelah,1618077694935326720,2023-01-25 09:45:59,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/Ekajelah/status/1618077694935326720,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
zietwts,zietwts,1618078229117669378,2023-01-25 09:48:06,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/zietwts/status/1618078229117669378,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
nrashrzr,nrashrzr,1618078229851701249,2023-01-25 09:48:07,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/nrashrzr/status/1618078229851701249,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
Lowkey_99,Lowkey_99,1618078554155253766,2023-01-25 09:49:24,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/Lowkey_99/status/1618078554155253766,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
gembus_ID,gembus_ID,1618078732287381505,2023-01-25 09:50:06,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/gembus_ID/status/1618078732287381505,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
Flowerbeigeing,Flowerbeigeing,1618078969693376514,2023-01-25 09:51:03,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/Flowerbeigeing/status/1618078969693376514,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
nyss4_,nyss4_,1618079191278452740,2023-01-25 09:51:56,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/nyss4_/status/1618079191278452740,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
asmtravel18,asmtravel18,1618079496493760517,2023-01-25 09:53:09,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/asmtravel18/status/1618079496493760517,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
hamsturmeanie,hamsturmeanie,1618079880520044544,2023-01-25 09:54:40,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/hamsturmeanie/status/1618079880520044544,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
aishrdy_,aishrdy_,1618079911906004993,2023-01-25 09:54:48,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/aishrdy_/status/1618079911906004993,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
fkriysri,fkriysri,1618079981703401472,2023-01-25 09:55:04,"RT @TeamMsia: #IndonesiaMasters2023 | #MD

Rd1
Aaron Chia/Soh Wooi Yik 🇲🇾
21-14, 21-9
Boon Xin Yuan/Wong Tien Ci 🇲🇾

Kita mulakan pagi ini…",https://twitter.com/fkriysri/status/1618079981703401472,TeamMsia,TeamMsia,https://twitter.com/TeamMsia/status/1618059785764753408,Retweet
junaidi_afif,junaidi_afif,1618079999961223168,2023-01-25 09:55:09,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/junaidi_afif/status/1618079999961223168,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
seonhhocute,seonhhocute,1618080141758042112,2023-01-25 09:55:42,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/seonhhocute/status/1618080141758042112,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
jzmrna,jzmrna,1618080779086487553,2023-01-25 09:58:14,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/jzmrna/status/1618080779086487553,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
najihah_halmi,najihah_halmi,1618080894056804352,2023-01-25 09:58:42,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/najihah_halmi/status/1618080894056804352,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
dearyskvz,dearyskvz,1618081501660446721,2023-01-25 10:01:07,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/dearyskvz/status/1618081501660446721,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
dearyskvz,dearyskvz,1618081541070147584,2023-01-25 10:01:16,RT @SPOTV_Indonesia: #BWF | 💬Komentar Minions yang sukses melaju ke babak selanjutnya dari #IndonesiaMasters2023 setelah tumbangkan pasanga…,https://twitter.com/dearyskvz/status/1618081541070147584,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617863081715208193,Retweet
officiallnishaa,officiallnishaa,1618081575304048643,2023-01-25 10:01:24,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/officiallnishaa/status/1618081575304048643,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
nurulhh63,nurulhh63,1618081738026254338,2023-01-25 10:02:03,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/nurulhh63/status/1618081738026254338,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
officiallnishaa,officiallnishaa,1618081804610863104,2023-01-25 10:02:19,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/officiallnishaa/status/1618081804610863104,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
officiallnishaa,officiallnishaa,1618082087466323971,2023-01-25 10:03:26,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/officiallnishaa/status/1618082087466323971,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
jarkwwsh,jarkwwsh,1618082158207455234,2023-01-25 10:03:43,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/jarkwwsh/status/1618082158207455234,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
alfyfarhan,alfyfarhan,1618082229669998592,2023-01-25 10:04:00,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/alfyfarhan/status/1618082229669998592,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
xx_wawax,xx_wawax,1618082407730774017,2023-01-25 10:04:43,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/xx_wawax/status/1618082407730774017,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
ochiofficiall,ochiofficiall,1618082548919439365,2023-01-25 10:05:16,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/ochiofficiall/status/1618082548919439365,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
ochiofficiall,ochiofficiall,1618082573623922689,2023-01-25 10:05:22,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/ochiofficiall/status/1618082573623922689,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
ochiofficiall,ochiofficiall,1618082650086051841,2023-01-25 10:05:40,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/ochiofficiall/status/1618082650086051841,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
lusi_ramadhani,lusi_ramadhani,1618082973626294274,2023-01-25 10:06:58,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/lusi_ramadhani/status/1618082973626294274,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
meisharani15,meisharani15,1618083134603681792,2023-01-25 10:07:36,"RT @Safiraalfi: impian para BL pasti di foto ama kevin ga sihh, atlet yang paling susah di ajak foto 😭🤝 #DIM2023 #keepgoingminiON #Indonesi…",https://twitter.com/meisharani15/status/1618083134603681792,Safiraalfi,Safiraalfi,https://twitter.com/Safiraalfi/status/1618056236456636416,Retweet
cekpined,cekpined,1618083160620949504,2023-01-25 10:07:42,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/cekpined/status/1618083160620949504,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
its_aws7,its_aws7,1618083358759849984,2023-01-25 10:08:29,"RT @BadmintonLive1: Namanya juga Legend nya Badminton Dunia, Fans nya bukan cuma dari kalangan Suporter, namun juga sesama pemain Badminton…",https://twitter.com/its_aws7/status/1618083358759849984,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1618083216904318977,Retweet
akemasyraf,akemasyraf,1618083476800163841,2023-01-25 10:08:58,RT @SPOTVMY: “Game harini tak susah sangat sebab kami pun dah prepare” - Chia-Soh selepas berjaya menewaskan Boon-Wong dalam masa 30 minit…,https://twitter.com/akemasyraf/status/1618083476800163841,SPOTVMY,SPOTVMY,https://twitter.com/SPOTVMY/status/1618073224155394051,Retweet
ivelkyujung,ivelkyujung,1618083738507972609,2023-01-25 10:10:00,"RT @BadmintonLive1: WD - R32

Nami Matsuyama/Chiharu Shida vs Linda Efler/Isabel Lohau

19-21 21-18 9-11

Ninuninu

#IndonesiaMasters2023 #…",https://twitter.com/ivelkyujung/status/1618083738507972609,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1618082752687124483,Retweet
mubadminton,mubadminton,1618083808909340676,2023-01-25 10:10:17,"RT @BadmintonLive1: Namanya juga Legend nya Badminton Dunia, Fans nya bukan cuma dari kalangan Suporter, namun juga sesama pemain Badminton…",https://twitter.com/mubadminton/status/1618083808909340676,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1618083216904318977,Retweet
